gamma,seed,file,reference_success,reference_reached,reference_collision,reference_taskspace_violation,plant_success,plant_reached,plant_collision,plant_taskspace_violation,plant_true_soft_geofence_violation,plant_measured_soft_geofence_violation,plant_true_hard_geofence_violation,plant_measured_hard_geofence_violation,raw_action_cap_fraction,reference_speed_cap_fraction,reference_vertical_speed_cap_fraction,applied_action_cap_fraction,clearance_erosion_m,reference_min_clearance_m,plant_min_clearance_m,minimum_true_soft_geofence_margin_m,minimum_measured_soft_geofence_margin_m,minimum_true_hard_geofence_margin_m,minimum_measured_hard_geofence_margin_m,raw_reference_tracking_rmse_m,raw_reference_tracking_max_error_m,command_tracking_rmse_m,command_tracking_max_error_m,reference_command_rmse_m,command_clip_fraction,current_state_position_weight,peak_reference_speed_mps,peak_plant_speed_mps,peak_abs_plant_vertical_speed_mps,max_abs_applied_acceleration_mps2,time_to_goal_s
0.5,21,run_g0.5_s21.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5733333333333334,0.31333333333333335,0.0,0.0,0.2152685442240979,0.06191687289750397,-0.15335167132659394,-0.005718851089477561,-0.006983572244644187,0.14428114891052246,0.14301642775535583,0.2627483904361725,0.4529568552970886,0.2627483904361725,0.4529568552970886,0.0,0.0,0.0,0.7000054121017456,0.8747950196266174,0.2973353862762451,0.2998213768005371,7.876537114611548
0.5,23,run_g0.5_s23.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5512820512820513,0.3076923076923077,0.0,0.0,0.22324002871387236,0.012173574135711185,-0.21106645457816117,-0.04094454050064089,-0.041463279724121116,0.10905545949935913,0.1085367202758789,0.2648117244243622,0.5191861987113953,0.2648117244243622,0.5191861987113953,0.0,0.0,0.0,0.7000073790550232,0.9642906785011292,0.3371883034706116,0.29977020621299744,8.043547985419014
0.5,24,run_g0.5_s24.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6753246753246753,0.22727272727272727,0.0,0.0,0.22071652977208236,0.04662147146410894,-0.17409505830797342,-0.0006624400615692361,-0.0025899946689605935,0.1493375599384308,0.14741000533103943,0.27384892106056213,0.5014752149581909,0.27384892106056213,0.5014752149581909,0.0,0.0,0.0,0.700005829334259,0.92094886302948,0.28103047609329224,0.2998589873313904,8.309727825092796
0.5,28,run_g0.5_s28.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5733333333333334,0.328,0.0,0.0,0.22036459727369345,0.07106335277717263,-0.14930124449652082,-0.030980014801025413,-0.032380187511444114,0.11901998519897461,0.11761981248855591,0.3066396117210388,0.496039479970932,0.3066396117210388,0.496039479970932,0.0,0.0,0.0,0.7000072598457336,0.9069170355796814,0.2858824133872986,0.29996952414512634,7.740744490996577
0.5,31,run_g0.5_s31.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.56,0.3626666666666667,0.0,0.0,0.20875707485486533,0.059365612917558486,-0.14939146193730685,0.0060283899307250755,0.0047324657440185325,0.1560283899307251,0.15473246574401855,0.2976202368736267,0.5344586968421936,0.2976202368736267,0.5344586968421936,0.0,0.0,0.0,0.7000076770782471,0.9296166300773621,0.2480667531490326,0.29981017112731934,8.014969996241001
0.5,32,run_g0.5_s32.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5921052631578947,0.3263157894736842,0.0,0.0,0.20363819356305718,0.01948954891117466,-0.18414864465188252,-0.02244975566864016,-0.026022577285766624,0.12755024433135986,0.1239774227142334,0.2615855634212494,0.4693397879600525,0.2615855634212494,0.4693397879600525,0.0,0.0,0.0,0.7000051140785217,0.892835259437561,0.3131919801235199,0.2993260324001312,8.185998718838876
0.5,36,run_g0.5_s36.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6025641025641025,0.30256410256410254,0.0,0.0,0.1991523785597696,0.04170083035644506,-0.15745154820332455,-0.02390115857124331,-0.02585932016372683,0.1260988414287567,0.1241406798362732,0.21785931289196014,0.4103356599807739,0.21785931289196014,0.4103356599807739,0.0,0.0,0.0,0.700005829334259,0.9460905194282532,0.2962425649166107,0.2999516725540161,8.164583596305922
0.5,42,run_g0.5_s42.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5733333333333334,0.32266666666666666,0.0,0.0,0.21373245233602484,0.030398662616929417,-0.18333378971909542,-0.03893324136734011,-0.03957747817039492,0.11106675863265991,0.1104225218296051,0.31397315859794617,0.5522623658180237,0.31397315859794617,0.5522623658180237,0.0,0.0,0.0,0.7000057101249695,0.9441644549369812,0.2946135103702545,0.2999672293663025,7.949490851863489
0.5,43,run_g0.5_s43.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5540540540540541,0.3364864864864865,0.0,0.0,0.19557881683745104,0.03440044984076096,-0.16117836699669008,-0.013956272602081321,-0.015530401468277,0.1360437273979187,0.13446959853172302,0.2881774306297302,0.5580100417137146,0.2881774306297302,0.5580100417137146,0.0,0.0,0.0,0.7000080943107605,0.9133481979370117,0.3193250298500061,0.2998886704444885,7.503340534125119
0.5,44,run_g0.5_s44.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.5512820512820513,0.29102564102564105,0.0,0.0,0.19890921544506104,0.01458745673816464,-0.1843217587068964,0.008295959234237649,0.005685424804687478,0.15829595923423767,0.1556854248046875,0.23046790063381195,0.41866323351860046,0.23046790063381195,0.41866323351860046,0.0,0.0,0.0,0.7000061273574829,0.991722583770752,0.242743119597435,0.2999154031276703,8.206820114293272
0.5,46,run_g0.5_s46.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.7,0.28125,0.0,0.0,0.18840625103494663,0.020894259307795704,-0.16751199172715092,-0.016101980209350608,-0.017138028144836448,0.13389801979064941,0.13286197185516357,0.2224772572517395,0.41840189695358276,0.2224772572517395,0.41840189695358276,0.0,0.0,0.0,0.7000068426132202,0.8990052342414856,0.29214656352996826,0.29978275299072266,8.659610450375498
0.5,49,run_g0.5_s49.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5454545454545454,0.3077922077922078,0.012987012987012988,0.0,0.17601972430289817,0.023684868466348652,-0.15233485583654952,-0.03528805971145632,-0.03555973768234255,0.1147119402885437,0.11444026231765747,0.26400819420814514,0.450488805770874,0.26400819420814514,0.450488805770874,0.0,0.0,0.0,0.7000056505203247,0.9667104482650757,0.3140375018119812,0.2991843819618225,7.9928987310935975
0.5,53,run_g0.5_s53.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6025641025641025,0.3230769230769231,0.0,0.0,0.21202159212339586,0.031826851170758674,-0.18019474095263718,-0.009149545431137107,-0.01009761691093447,0.14085045456886292,0.13990238308906555,0.2502122223377228,0.4368184804916382,0.2502122223377228,0.4368184804916382,0.0,0.0,0.0,0.7000064849853516,0.8888119459152222,0.2894294559955597,0.2998929023742676,8.154450518719754
0.5,54,run_g0.5_s54.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6266666666666667,0.37733333333333335,0.0,0.0,0.22898441296663682,0.014855336035915212,-0.2141290769307216,-0.00413855314254763,-0.007079327106475852,0.1458614468574524,0.14292067289352417,0.27722862362861633,0.48100224137306213,0.27722862362861633,0.48100224137306213,0.0,0.0,0.0,0.7000064253807068,0.9024479985237122,0.33017125725746155,0.2999637722969055,8.044335848523673
0.5,55,run_g0.5_s55.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.5974025974025974,0.32597402597402597,0.0,0.0,0.21924067140094103,0.013680819572846503,-0.20555985182809453,0.014207547903060891,0.01098615527153013,0.1642075479030609,0.16098615527153015,0.25735312700271606,0.46267950534820557,0.25735312700271606,0.46267950534820557,0.0,0.0,0.0,0.7000055909156799,0.8961635828018188,0.302605003118515,0.29973548650741577,8.159930146885754
0.5,57,run_g0.5_s57.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6133333333333333,0.2946666666666667,0.0,0.0,0.1861237848166573,0.028219478859825287,-0.15790430595683203,0.009371405839920022,0.007684206962585427,0.15937140583992004,0.15768420696258545,0.27314284443855286,0.4979437291622162,0.27314284443855286,0.4979437291622162,0.0,0.0,0.0,0.70000821352005,0.911159336566925,0.26865702867507935,0.29991841316223145,8.231995352547507
0.5,59,run_g0.5_s59.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6756756756756757,0.2851351351351351,0.0,0.0,0.1957322394675292,0.04515603402437679,-0.15057620544315242,0.01863882541656492,0.016180551052093484,0.16863882541656494,0.1661805510520935,0.2658107280731201,0.4466707706451416,0.2658107280731201,0.4466707706451416,0.0,0.0,0.0,0.700007438659668,0.8855254054069519,0.2884327173233032,0.2999556362628937,7.820331498337213
0.5,61,run_g0.5_s61.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.569620253164557,0.2936708860759494,0.0,0.0,0.22237700225203666,0.014367788006462712,-0.20800921424557395,0.00781632065773008,0.005982911586761452,0.1578163206577301,0.15598291158676147,0.2184460312128067,0.41400811076164246,0.2184460312128067,0.41400811076164246,0.0,0.0,0.0,0.7000062465667725,0.9290578961372375,0.29015496373176575,0.29983511567115784,8.530765520540104
0.5,64,run_g0.5_s64.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.72,0.2786666666666667,0.0,0.0,0.18467736396095802,0.08442063544617523,-0.10025672851478279,0.045548266172409035,0.04214463233947752,0.19554826617240906,0.19214463233947754,0.23754699528217316,0.41193073987960815,0.23754699528217316,0.41193073987960815,0.0,0.0,0.0,0.7000070810317993,0.8639232516288757,0.23962777853012085,0.29973945021629333,8.077798175689768
0.5,65,run_g0.5_s65.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5263157894736842,0.33289473684210524,0.0,0.0,0.20901322922496965,0.020511044569197612,-0.18850218465577204,-0.022487813234329246,-0.022921705245971702,0.12751218676567078,0.12707829475402832,0.3045504689216614,0.551543653011322,0.3045504689216614,0.551543653011322,0.0,0.0,0.0,0.7000067234039307,0.9358041882514954,0.2933729290962219,0.2998831272125244,8.120638522877599
0.5,70,run_g0.5_s70.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.581081081081081,0.31891891891891894,0.0,0.0,0.19153239003499783,0.025084189876598106,-0.16644820015839973,0.02299389839172361,0.020772820711135842,0.17299389839172363,0.17077282071113586,0.3186214864253998,0.5663304328918457,0.3186214864253998,0.5663304328918457,0.0,0.0,0.0,0.7000057697296143,0.953341543674469,0.25391507148742676,0.2995081841945648,7.919526941565069
0.5,71,run_g0.5_s71.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5802469135802469,0.2938271604938272,0.0,0.0,0.24765807862142483,0.022172866357226817,-0.22548521226419801,-0.04315822720527651,-0.04714723825454714,0.10684177279472351,0.10285276174545288,0.23806874454021454,0.4351836144924164,0.23806874454021454,0.4351836144924164,0.0,0.0,0.0,0.7000066637992859,1.010394811630249,0.33083057403564453,0.2995615303516388,8.527720124185795
0.5,74,run_g0.5_s74.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5921052631578947,0.32105263157894737,0.0,0.0,0.22013681802276155,0.013899719698201585,-0.20623709832455997,-0.002165848016738914,-0.005076670646667503,0.1478341519832611,0.14492332935333252,0.2675341069698334,0.4680262804031372,0.2675341069698334,0.4680262804031372,0.0,0.0,0.0,0.7000063061714172,0.8883951306343079,0.2985481023788452,0.2983807325363159,8.090398852582501
0.5,76,run_g0.5_s76.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6266666666666667,0.316,0.0,0.0,0.1825069098950708,0.026397477061371966,-0.15610943283369882,-0.006301516294479392,-0.008400464057922385,0.14369848370552063,0.14159953594207764,0.28115880489349365,0.4712628424167633,0.28115880489349365,0.4712628424167633,0.0,0.0,0.0,0.700004518032074,0.8919456601142883,0.30664700269699097,0.29990237951278687,7.824635805324954
0.5,79,run_g0.5_s79.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.5866666666666667,0.3333333333333333,0.0,0.0,0.18128464044307055,0.05092987566901602,-0.13035476477405453,0.016003406047821023,0.015051609277725198,0.16600340604782104,0.16505160927772522,0.28468555212020874,0.4789544343948364,0.28468555212020874,0.4789544343948364,0.0,0.0,0.0,0.7000060081481934,0.8986096382141113,0.2866846024990082,0.2997858226299286,7.815402965530705
0.5,81,run_g0.5_s81.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5769230769230769,0.2833333333333333,0.0,0.0,0.19174093469192943,0.02549781973049975,-0.16624311496142968,-0.017382168769836448,-0.019320452213287376,0.13261783123016357,0.13067954778671265,0.25052115321159363,0.500978946685791,0.25052115321159363,0.500978946685791,0.0,0.0,0.0,0.7000061869621277,0.9510318040847778,0.3337520658969879,0.29909181594848633,8.07593986312269
0.5,82,run_g0.5_s82.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.7662337662337663,0.3207792207792208,0.0,0.0,0.21830082532952175,0.07379798722931191,-0.14450283810020983,-0.00017347335815431908,-0.0023004651069641335,0.1498265266418457,0.1476995348930359,0.2783811092376709,0.49519237875938416,0.2783811092376709,0.49519237875938416,0.0,0.0,0.0,0.7000064253807068,0.9262908697128296,0.27835652232170105,0.299988329410553,8.330453877280638
0.5,83,run_g0.5_s83.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.52,0.33866666666666667,0.0,0.0,0.1819820339366726,0.019352193147981422,-0.16262984078869117,-0.019680821895599387,-0.0211320757865906,0.13031917810440063,0.12886792421340942,0.277536004781723,0.4640161097049713,0.277536004781723,0.4640161097049713,0.0,0.0,0.0,0.7000067234039307,0.9007572531700134,0.2988335192203522,0.29902181029319763,7.806737695499304
0.5,87,run_g0.5_s87.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6410256410256411,0.29102564102564105,0.0,0.0,0.19261588066048074,0.06165212639706713,-0.1309637542634136,-0.015640491247177146,-0.016600871086120628,0.13435950875282288,0.1333991289138794,0.20267647504806519,0.3569338321685791,0.20267647504806519,0.3569338321685791,0.0,0.0,0.0,0.7000057101249695,0.8680351376533508,0.2845180332660675,0.29984715580940247,8.238350794705593
0.5,88,run_g0.5_s88.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6923076923076923,0.3,0.0,0.0,0.2245041647915929,0.04978866370504387,-0.17471550108654904,-0.006559455394744895,-0.00944473743438723,0.14344054460525513,0.1405552625656128,0.2702212333679199,0.5359232425689697,0.2702212333679199,0.5359232425689697,0.0,0.0,0.0,0.7000051736831665,0.9681536555290222,0.28475505113601685,0.2997667193412781,8.032346620520144
0.5,90,run_g0.5_s90.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6282051282051282,0.30512820512820515,0.0,0.0,0.22592444766323536,0.02293321336365084,-0.20299123429958452,0.0069464504718780296,0.005636340379714944,0.15694645047187805,0.15563634037971497,0.26487916707992554,0.4813710153102875,0.26487916707992554,0.4813710153102875,0.0,0.0,0.0,0.7000055313110352,0.9289329648017883,0.2827344834804535,0.2994396686553955,8.283894939539026
0.5,93,run_g0.5_s93.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6447368421052632,0.3263157894736842,0.0,0.0,0.20212897862480989,0.04698668176211834,-0.15514229686269154,-0.004487329721450828,-0.004849159717559837,0.1455126702785492,0.14515084028244019,0.22733162343502045,0.4105527400970459,0.22733162343502045,0.4105527400970459,0.0,0.0,0.0,0.7000059485435486,0.8660827279090881,0.2589169144630432,0.2999679148197174,8.193723226906144
0.5,96,run_g0.5_s96.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6533333333333333,0.3,0.0,0.0,0.19327417861911805,0.06883682157825671,-0.12443735704086134,-0.010080182552337669,-0.013830000162124656,0.13991981744766235,0.13616999983787537,0.233011856675148,0.3984111547470093,0.233011856675148,0.3984111547470093,0.0,0.0,0.0,0.7000067234039307,0.8514747023582458,0.28625723719596863,0.2999638319015503,7.961477075639949
0.5,98,run_g0.5_s98.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5897435897435898,0.32051282051282054,0.0,0.0,0.24995607131016398,0.018588111253990125,-0.23136796005617385,-0.02802320718765261,-0.028743767738342307,0.12197679281234741,0.12125623226165771,0.28894078731536865,0.5392780900001526,0.28894078731536865,0.5392780900001526,0.0,0.0,0.0,0.7000066041946411,0.9567304253578186,0.3100014626979828,0.29991424083709717,8.118115947129315
0.5,100,run_g0.5_s100.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6052631578947368,0.2736842105263158,0.0,0.0,0.24238483531693197,0.03972276757367138,-0.2026620677432606,-0.010337793827056907,-0.013304406404495261,0.13966220617294312,0.13669559359550476,0.2662210464477539,0.47844505310058594,0.2662210464477539,0.47844505310058594,0.0,0.0,0.0,0.700005829334259,0.90342116355896,0.2900136411190033,0.29976391792297363,8.150873664344491
0.5,105,run_g0.5_s105.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6621621621621622,0.31351351351351353,0.0,0.0,0.17365635745668861,0.06988571664322579,-0.10377064081346282,-0.002377414703369163,-0.004120343923568748,0.14762258529663086,0.14587965607643127,0.21646654605865479,0.3743964433670044,0.21646654605865479,0.3743964433670044,0.0,0.0,0.0,0.7000063061714172,0.8221260905265808,0.25951921939849854,0.29976463317871094,7.944696956247093
0.5,111,run_g0.5_s111.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5466666666666666,0.3253333333333333,0.0,0.0,0.21405146864479974,0.047757754109947204,-0.16629371453485253,-0.0067216992378235085,-0.009827607870101951,0.1432783007621765,0.14017239212989807,0.2431999295949936,0.43565696477890015,0.2431999295949936,0.43565696477890015,0.0,0.0,0.0,0.700005054473877,0.8749557733535767,0.2898459732532501,0.29995179176330566,8.044594425689178
0.5,113,run_g0.5_s113.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6533333333333333,0.32266666666666666,0.0,0.0,0.1693125322987487,0.07743766255819484,-0.09187486974055387,0.020955479145050027,0.019443815946578957,0.17095547914505005,0.16944381594657898,0.2173878699541092,0.3938756585121155,0.2173878699541092,0.3938756585121155,0.0,0.0,0.0,0.7000052332878113,0.9390538334846497,0.2846427857875824,0.29964691400527954,7.809239642053123
0.5,114,run_g0.5_s114.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5714285714285714,0.2974025974025974,0.0,0.0,0.2150680003863747,0.05588719796113506,-0.15918080242523963,-0.009410047531127952,-0.011168771982193015,0.14058995246887207,0.138831228017807,0.2772968113422394,0.4889850616455078,0.2772968113422394,0.4889850616455078,0.0,0.0,0.0,0.7000047564506531,0.9108497500419617,0.27606427669525146,0.29995062947273254,8.072134086155193
0.5,115,run_g0.5_s115.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6375,0.305,0.0,0.0,0.2254790081334627,0.04309063451687828,-0.18238837361658441,0.004934376478195168,0.0028846919536590354,0.1549343764781952,0.15288469195365906,0.2667943239212036,0.47947242856025696,0.2667943239212036,0.47947242856025696,0.0,0.0,0.0,0.7000059485435486,0.9690095782279968,0.25929322838783264,0.29993516206741333,8.33704372396534
0.5,119,run_g0.5_s119.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6296296296296297,0.29506172839506173,0.0,0.0,0.2332601386786765,0.011080916344145653,-0.22217922233453086,-0.01573392152786257,-0.017709130048751853,0.13426607847213745,0.13229086995124817,0.21118757128715515,0.397763729095459,0.21118757128715515,0.397763729095459,0.0,0.0,0.0,0.7000055313110352,0.9065266251564026,0.2946837842464447,0.29996031522750854,8.66358389716139
1.0,1,run_g1_s1.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.56,0.3466666666666667,0.0,0.0,0.20509731234149003,0.004866909098011907,-0.20023040324347813,-0.03629350066185,-0.03723456859588625,0.11370649933815002,0.11276543140411377,0.2646801471710205,0.458825945854187,0.2646801471710205,0.458825945854187,0.0,0.0,0.0,0.7000055313110352,0.8792353272438049,0.3185139000415802,0.29911231994628906,7.8954870449010315
1.0,2,run_g1_s2.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6103896103896104,0.2714285714285714,0.0,0.0,0.21971711197140123,0.052621647946783756,-0.16709546402461747,-0.026494437456131004,-0.026877844333648704,0.12350556254386902,0.12312215566635132,0.2527638077735901,0.4658176600933075,0.2527638077735901,0.4658176600933075,0.0,0.0,0.0,0.700007975101471,0.90738844871521,0.2837745249271393,0.2999154031276703,8.288377677833328
1.0,4,run_g1_s4.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.5675675675675675,0.3621621621621622,0.0,0.0,0.1909465294129927,0.003873266267296449,-0.18707326314569625,0.005239641666412331,0.0040693938732146995,0.15523964166641235,0.15406939387321472,0.32820069789886475,0.5818517804145813,0.32820069789886475,0.5818517804145813,0.0,0.0,0.0,0.7000055909156799,0.955574095249176,0.2868836224079132,0.29996955394744873,7.940846913496968
1.0,11,run_g1_s11.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5342465753424658,0.33972602739726027,0.0,0.0,0.181738680542694,0.013425270420001634,-0.16831341012269235,-0.0020319461822509988,-0.00468864440917971,0.14796805381774902,0.1453113555908203,0.28837060928344727,0.4881121814250946,0.28837060928344727,0.4881121814250946,0.0,0.0,0.0,0.700005829334259,0.8832197785377502,0.3005901277065277,0.2999492585659027,7.629741876394536
1.0,19,run_g1_s19.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.5616438356164384,0.3493150684931507,0.0,0.0,0.2063207129463098,0.030574271247692297,-0.1757464416986175,0.010094499588012673,0.008560097217559792,0.1600944995880127,0.15856009721755981,0.3342638611793518,0.5564287900924683,0.3342638611793518,0.5564287900924683,0.0,0.0,0.0,0.700006365776062,0.9375065565109253,0.31300753355026245,0.2999661862850189,7.628813942834328
1.0,21,run_g1_s21.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.631578947368421,0.3,0.0,0.0,0.23733556649179335,0.060419149546706186,-0.17691641694508717,-0.01157125234603884,-0.012924844026565574,0.13842874765396118,0.13707515597343445,0.25493574142456055,0.4579787850379944,0.25493574142456055,0.4579787850379944,0.0,0.0,0.0,0.7000054121017456,0.9245002865791321,0.2788335680961609,0.2998213768005371,8.12122809197877
1.0,23,run_g1_s23.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6103896103896104,0.3194805194805195,0.0,0.0,0.22497626223636538,0.01749384165653367,-0.2074824205798317,-0.038001942634582564,-0.03962334394454958,0.11199805736541735,0.11037665605545044,0.27756327390670776,0.5813145637512207,0.27756327390670776,0.5813145637512207,0.0,0.0,0.0,0.7000073790550232,1.0296069383621216,0.32221001386642456,0.29906895756721497,7.924968610088587
1.0,24,run_g1_s24.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6052631578947368,0.29342105263157897,0.0,0.0,0.21857228170920348,0.028350110176002807,-0.19022217153320067,0.012051945924758889,0.009085035324096657,0.1620519459247589,0.15908503532409668,0.28175610303878784,0.49713557958602905,0.28175610303878784,0.49713557958602905,0.0,0.0,0.0,0.700005829334259,0.9272257089614868,0.28443971276283264,0.2998589873313904,8.003817000398787
1.0,26,run_g1_s26.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5866666666666667,0.304,0.0,0.0,0.19261596295359576,0.0038412133933249937,-0.18877474956027077,-0.020002299547195457,-0.022077107429504417,0.12999770045280457,0.1279228925704956,0.2817426919937134,0.4753185212612152,0.2817426919937134,0.4753185212612152,0.0,0.0,0.0,0.7000054121017456,0.899868905544281,0.3102057874202728,0.29959219694137573,7.873344698118341
1.0,28,run_g1_s28.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5616438356164384,0.37945205479452054,0.0,0.0,0.2096495672587814,0.05512290996966429,-0.1545266572891171,-0.016885870695114158,-0.01866375803947451,0.13311412930488586,0.1313362419605255,0.3202822506427765,0.5379536151885986,0.3202822506427765,0.5379536151885986,0.0,0.0,0.0,0.7000072598457336,0.9158331155776978,0.27182725071907043,0.29996952414512634,7.6680442464233325
1.0,31,run_g1_s31.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5753424657534246,0.3506849315068493,0.0,0.0,0.19751604933528746,0.03705862081969369,-0.16045742851559378,-0.00154804587364199,-0.0023353934288025124,0.14845195412635803,0.1476646065711975,0.343391090631485,0.6019132733345032,0.343391090631485,0.6019132733345032,0.0,0.0,0.0,0.7000076770782471,0.9537644386291504,0.26723814010620117,0.29981017112731934,7.744448346434027
1.0,32,run_g1_s32.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6133333333333333,0.316,0.0,0.0,0.192375863914932,0.0035158087776963054,-0.1888600551372357,-0.018312090635299705,-0.020491236448287986,0.13168790936470032,0.12950876355171204,0.29645785689353943,0.4933282732963562,0.29645785689353943,0.4933282732963562,0.0,0.0,0.0,0.7000051140785217,0.8983252644538879,0.33638474345207214,0.2993260324001312,7.7841741245698515
1.0,34,run_g1_s34.npz,True,True,False,False,False,True,True,False,False,False,False,False,0.6363636363636364,0.312987012987013,0.0,0.0,0.19368824116549274,0.021418166636771763,-0.17227007452872098,0.03361082673072813,0.033067351579666115,0.18361082673072815,0.18306735157966614,0.26061445474624634,0.46569758653640747,0.26061445474624634,0.46569758653640747,0.0,0.0,0.0,0.7000054717063904,0.9095860123634338,0.24120810627937317,0.29996874928474426,8.123491040906082
1.0,38,run_g1_s38.npz,True,True,False,False,False,True,True,False,False,True,False,False,0.5921052631578947,0.29605263157894735,0.0,0.0,0.21862436711838212,0.04817175571134236,-0.17045261140703977,0.0031628370285033958,-6.931424140932396e-05,0.15316283702850342,0.1499306857585907,0.2841392159461975,0.5053509473800659,0.2841392159461975,0.5053509473800659,0.0,0.0,0.0,0.7000074982643127,0.9301137924194336,0.282577782869339,0.2999492585659027,7.996318778563707
1.0,39,run_g1_s39.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6363636363636364,0.2584415584415584,0.0,0.0,0.2069512077134082,0.0031115607276709922,-0.2038396469857372,-0.0030963659286499245,-0.0038537323474884255,0.1469036340713501,0.1461462676525116,0.29384854435920715,0.5425981879234314,0.29384854435920715,0.5425981879234314,0.0,0.0,0.0,0.7000072002410889,0.9526130557060242,0.2846567630767822,0.29998502135276794,8.345576080939935
1.0,42,run_g1_s42.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5675675675675675,0.36486486486486486,0.0,0.0,0.20699640748204107,0.037698210950495026,-0.16929819653154604,-0.022497111558914207,-0.023396635055542014,0.12750288844108582,0.126603364944458,0.3391661047935486,0.5771953463554382,0.3391661047935486,0.5771953463554382,0.0,0.0,0.0,0.7000057101249695,0.9526683688163757,0.2888333797454834,0.2999672293663025,7.752563608146532
1.0,43,run_g1_s43.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5945945945945946,0.37432432432432433,0.0,0.0,0.18504536447175735,0.011039962090931443,-0.1740054023808259,-0.034888231754303,-0.036195003986358665,0.11511176824569702,0.11380499601364136,0.30008208751678467,0.49434030055999756,0.30008208751678467,0.49434030055999756,0.0,0.0,0.0,0.7000080943107605,0.880398690700531,0.3150652348995209,0.2998886704444885,7.600653016783479
1.0,47,run_g1_s47.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.5714285714285714,0.3038961038961039,0.0,0.0,0.19897755407416953,0.0036896044711308695,-0.19528794960303866,-0.03308385014533999,-0.03444116711616518,0.11691614985466003,0.11555883288383484,0.2669908404350281,0.4737198054790497,0.2669908404350281,0.4737198054790497,0.0,0.0,0.0,0.7000066637992859,0.888616144657135,0.30378007888793945,0.29995042085647583,8.133165893051656
1.0,52,run_g1_s52.npz,True,True,False,False,False,True,True,True,True,True,False,False,0.6216216216216216,0.3108108108108108,0.0,0.0,0.23113244997854265,0.05024592436750602,-0.18088652561103663,-0.007323408126831077,-0.009309971332550071,0.14267659187316895,0.14069002866744995,0.3249471187591553,0.5778676867485046,0.3249471187591553,0.5778676867485046,0.0,0.0,0.0,0.7000058889389038,0.9612880349159241,0.27962377667427063,0.2999154031276703,7.896419785373888
