gamma,episodes,SR,CR,taskspace_violation_rate,avg_min_clearance_m,avg_time_to_goal_s,avg_plan_time_ms,avg_control_variation_mps2,max_abs_control_mps2,max_abs_applied_control_mps2,max_peak_speed_mps,max_peak_vertical_speed_mps,deployment_speed_compatible_rate,avg_fraction_internal_states_below_z_bias_plane,avg_internal_z_m
0.1,1,1.0,0.0,0.0,0.18184396771501043,7.9,8.185696740976617,0.2627760171890259,0.30000001192092896,0.29998090863227844,0.699999988079071,0.22453123331069946,1.0,0.9102564102564102,0.757530927658081
0.3,1,1.0,0.0,0.0,0.08809314867070878,7.7,8.064652091593713,0.2611202299594879,0.30000001192092896,0.29930976033210754,0.7000000476837158,0.218199223279953,1.0,1.0,0.6479549407958984
0.5,1,1.0,0.0,0.0,0.04743387101032254,7.5,8.178359984109798,0.3212338984012604,0.30000001192092896,0.29996955394744873,0.7000000476837158,0.265653133392334,1.0,0.9324324324324325,0.6949288845062256
1.0,1,1.0,0.0,0.0,0.004866909098011907,7.5,8.08332613358895,0.256313681602478,0.30000001192092896,0.29911231994628906,0.7000000476837158,0.2748264968395233,1.0,1.0,0.649386465549469
